 Nouvelles tables d'opacite d'Anders-Grevesse 1991 (completes par Kurucz pour x=0.7 et T6<0.010, seulement table 8)
 completees  par  les tables de Kurucz pour  X = 0.7             et T6 < 0.006
                  les tables de Huebner pour X = 0.0, 0.35, 0.7  et T6 > 100.
                  les tables de Huebner pour X = 0.0, 0.35       et T6 < 0.006

 Les tables d'opacite d'Anders-Grevesse 1991, pour Z = 0.0 ne sont pas prises.

 T6 est la temperature en million de degres
 R  est  definie comme R = Rho/ (T6)**3 ou Rho est la densite


               TABLE  1   (date: 03/20/92 with Fe intermediate coupling)

               Grevesse'91 Abundances for X=0.70 and Z=0.0000

                                          Log R

    T6  -7.0   -6.5   -6.0   -5.5   -5.0   -4.5   -4.0   -3.5   -3.0   -2.5   -2.0   -1.5   -1.0   -0.5    0.0    0.5    1.0

  0.300 -0.428 -0.385 -0.301 -0.173  0.014  0.276  0.650  1.053  1.460  1.848 2.221  2.556  2.816  0.000  0.000  0.000  0.000
  0.400 -0.458 -0.452 -0.417 -0.352 -0.210  0.039  0.430  0.883  1.308  1.716 2.068  2.362  2.590  0.000  0.000  0.000  0.000
  0.500 -0.463 -0.457 -0.438 -0.406 -0.321 -0.146  0.200  0.685  1.178  1.612 1.963  2.246  2.459  0.000  0.000  0.000  0.000
  0.600 -0.457 -0.456 -0.443 -0.419 -0.346 -0.225  0.048  0.481  1.018  1.506 1.876  2.162  2.378  0.000  0.000  0.000  0.000
  0.800 -0.464 -0.459 -0.446 -0.425 -0.363 -0.260 -0.049  0.288  0.767  1.291 1.715  2.025  2.261  0.000  0.000  0.000  0.000
  1.000 -0.454 -0.454 -0.444 -0.423 -0.368 -0.278 -0.088  0.209  0.643  1.142 1.594  1.934  2.191  2.404   0.000  0.000  0.000
  1.200 -0.454 -0.447 -0.431 -0.406 -0.360 -0.277 -0.100  0.180  0.580  1.062 1.520  1.878  2.148  2.358   0.000  0.000  0.000
  1.500 -0.454 -0.447 -0.426 -0.392 -0.338 -0.256 -0.103  0.153  0.537  1.001 1.458  1.822  2.088  2.270   0.000  0.000  0.000
  2.000 -0.463 -0.468 -0.456 -0.426 -0.357 -0.248 -0.081  0.167  0.511  0.949 1.375  1.708  1.933  2.074   0.000  0.000  0.000
  2.500 -0.472 -0.476 -0.465 -0.439 -0.399 -0.300 -0.117  0.161  0.511  0.911 1.276  1.552  1.745  1.875   0.000  0.000  0.000
  3.000 -0.472 -0.475 -0.467 -0.449 -0.418 -0.343 -0.183  0.099  0.468  0.845 1.154  1.389  1.565  1.699   0.000  0.000  0.000
  4.000 -0.474 -0.473 -0.469 -0.461 -0.440 -0.386 -0.274 -0.047  0.299  0.642 0.907  1.109  1.280  1.440   0.000  0.000  0.000
  5.000 -0.475 -0.474 -0.472 -0.466 -0.452 -0.415 -0.331 -0.152  0.138  0.447 0.697  0.891  1.067  1.250   0.000  0.000  0.000
  6.000 -0.473 -0.475 -0.473 -0.469 -0.458 -0.432 -0.368 -0.224  0.017  0.290 0.526  0.721  0.906  1.107   0.000  0.000  0.000
  8.000 -0.478 -0.477 -0.476 -0.473 -0.465 -0.448 -0.408 -0.314 -0.141  0.073 0.286  0.492  0.700  0.921   0.000  0.000  0.000
 10.000 -0.480 -0.479 -0.477 -0.474 -0.467 -0.451 -0.420 -0.353 -0.222 -0.047 0.155  0.364  0.582  0.784   0.000  0.000  0.000
 15.000 -0.485 -0.485 -0.483 -0.481 -0.474 -0.456 -0.427 -0.366 -0.270 -0.142 0.024  0.210  0.390  0.612   0.000  0.000  0.000
 20.000 -0.490 -0.490 -0.489 -0.487 -0.484 -0.472 -0.446 -0.390 -0.295 -0.181 -0.051  0.086  0.240  0.467  0.000  0.000  0.000
 30.000 -0.499 -0.499 -0.499 -0.498 -0.497 -0.491 -0.478 -0.446 -0.379 -0.293 -0.198 -0.091  0.062  0.291  0.000  0.000  0.000
 40.000 -0.509 -0.509 -0.508 -0.508 -0.507 -0.503 -0.497 -0.477 -0.433 -0.370 -0.293 -0.195 -0.048  0.181  0.000  0.000  0.000
 60.000 -0.527 -0.527 -0.527 -0.526 -0.526 -0.524 -0.519 -0.510 -0.486 -0.448 -0.395 -0.318 -0.189  0.039  0.000  0.000  0.000
 80.000 -0.545 -0.545 -0.545 -0.545 -0.544 -0.542 -0.543 -0.533 -0.517 -0.493 -0.457 -0.400 -0.285 -0.056  0.000  0.000  0.000
100.000 -0.563 -0.563 -0.563 -0.563 -0.563 -0.561 -0.560 -0.556 -0.544 -0.529 -0.508 -0.467 -0.358 -0.133  0.000  0.000  0.000
300.000 -0.696 -0.696 -0.695 -0.695 -0.695 -0.696 -0.697 -0.695 -0.681 -0.666 -0.682 -0.682 -0.692 -0.501  0.080  1.229  2.741
500.000 -0.789 -0.789 -0.789 -0.789 -0.789 -0.789 -0.788 -0.784 -0.778 -0.771 -0.766 -0.768 -0.678 -0.428  0.288  2.093  5.6
999.990 -0.949 -0.949 -0.949 -0.949 -0.949 -0.949 -0.949 -0.949 -0.949 -0.952 -0.943 -0.912 -0.848 -0.257  0.335  4.474  8.613


              TABLE 10   (date: 03/20/92 with Fe intermediate coupling)

               Grevesse'91 Abundances for X=0.70 and Z=0.0400

                                          Log R

     T6  -7.0   -6.5   -6.0   -5.5   -5.0   -4.5   -4.0   -3.5   -3.0   -2.5   -2.0   -1.5   -1.0   -0.5    0.0    0.5    1.0

  0.002 -5.007 -5.007 -5.007 -4.998 -5.003 -5.048 -5.103 -5.140 -5.152 -5.171 -5.176 -5.172 -5.142 -5.098 -5.014 -4.913 -4.747
  0.003 -4.420 -4.420 -4.393 -4.364 -4.511 -4.523 -4.557 -4.525 -4.362 -3.906 -3.747 -3.514 -3.226 -2.891 -2.582 -2.328 -2.136
  0.004 -3.825 -3.839 -3.861 -3.884 -3.070 -3.223 -3.356 -3.406 -3.404 -3.067 -2.680 -2.293 -1.924 -1.660 -1.307 -0.996 -0.716
  0.005 -2.055 -2.207 -2.360 -2.515 -2.705 -2.760 -2.821 -2.846 -2.706 -2.399 -2.028 -1.732 -1.446 -0.997 -0.596 -0.260  0.137
  0.006 -0.824 -1.005 -1.180 -1.349 -1.550 -1.627 -1.767 -1.775 -1.725 -1.542 -1.381 -1.146 -0.918 -0.638 -0.325  0.029  0.438
  0.007 -0.522 -0.528 -0.560 -0.618 -0.694 -0.760 -0.794 -0.784 -0.720 -0.614 -0.477 -0.302 -0.104  0.107  0.338  0.590  0.867
  0.008 -0.495 -0.458 -0.392 -0.296 -0.186 -0.084 -0.002  0.070  0.139  0.237  0.344  0.475  0.630  0.800  0.988  1.196  1.424
  0.009 -0.501 -0.466 -0.378 -0.237 -0.029  0.230  0.480  0.676  0.833  0.946  1.049  1.158  1.277  1.410  1.566  1.744  1.943
  0.010 -0.500 -0.478 -0.394 -0.249 -0.014  0.304  0.656  0.997  1.262  1.457  1.596  1.704  1.808  1.921  2.051  2.206  2.380
  0.011 -0.473 -0.462 -0.388 -0.253 -0.017  0.316  0.711  1.122  1.498  1.784  1.987  2.135  2.249  2.355  2.468  2.592  2.741
  0.012 -0.450 -0.440 -0.377 -0.261 -0.047  0.278  0.677  1.115  1.552  1.924  2.213  2.415  2.566  2.685  2.802  2.924  3.057
  0.014 -0.421 -0.407 -0.346 -0.238 -0.051  0.234  0.591  1.023  1.493  1.961  2.383  2.722  2.971  3.154  3.295  3.428  3.552
  0.016 -0.404 -0.377 -0.311 -0.205 -0.032  0.237  0.568  0.965  1.412  1.899  2.383  2.818  3.176  3.438  3.626  3.778  3.914
  0.018 -0.405 -0.380 -0.309 -0.192 -0.023  0.230  0.547  0.940  1.383  1.858  2.347  2.838  3.276  3.611  3.866  4.054  4.208
  0.020 -0.395 -0.376 -0.314 -0.209 -0.038  0.219  0.523  0.908  1.350  1.822  2.320  2.825  3.308  3.719  4.031  4.263  4.450
  0.025 -0.349 -0.321 -0.260 -0.166 -0.025  0.207  0.519  0.920  1.369  1.859  2.381  2.894  3.404  3.889  4.311  4.648  4.889
  0.030 -0.322 -0.282 -0.203 -0.086  0.057  0.283  0.564  0.959  1.428  1.928  2.460  3.001  3.544  4.048  4.509  4.885  5.173
  0.035 -0.303 -0.275 -0.191 -0.051  0.138  0.387  0.683  1.063  1.519  2.027  2.557  3.091  3.650  4.172  4.649  5.034  5.339
  0.040 -0.307 -0.271 -0.187 -0.054  0.157  0.446  0.793  1.195  1.643  2.137  2.652  3.172  3.714  4.243  4.715  5.101  5.397
  0.045 -0.322 -0.286 -0.200 -0.063  0.150  0.442  0.832  1.276  1.739  2.220  2.720  3.219  3.751  0.000  0.000  0.000  0.000
  0.050 -0.331 -0.300 -0.220 -0.092  0.122  0.424  0.807  1.270  1.765  2.265  2.757  3.245  3.752  0.000  0.000  0.000  0.000
  0.055 -0.342 -0.311 -0.237 -0.120  0.079  0.373  0.766  1.216  1.720  2.238  2.748  3.237  3.727  0.000  0.000  0.000  0.000
  0.060 -0.344 -0.320 -0.251 -0.138  0.053  0.343  0.720  1.158  1.657  2.183  2.705  3.213  3.691  0.000  0.000  0.000  0.000
  0.070 -0.345 -0.317 -0.254 -0.157  0.020  0.290  0.641  1.070  1.558  2.074  2.603  3.133  3.623  0.000  0.000  0.000  0.000
  0.080 -0.346 -0.314 -0.249 -0.153  0.008  0.261  0.603  1.012  1.494  2.011  2.537  3.070  3.568  0.000  0.000  0.000  0.000
  0.090 -0.328 -0.306 -0.245 -0.145  0.013  0.255  0.590  1.000  1.465  1.974  2.502  3.031  3.533  0.000  0.000  0.000  0.000
  0.100 -0.288 -0.264 -0.208 -0.122  0.023  0.265  0.605  0.999  1.465  1.960  2.482  3.012  3.516  0.000  0.000  0.000  0.000
  0.120 -0.135 -0.127 -0.087 -0.013  0.122  0.338  0.658  1.060  1.518  1.987  2.481  2.995  3.484  0.000  0.000  0.000  0.000
  0.150  0.026  0.079  0.149  0.235  0.366  0.546  0.818  1.175  1.601  2.049  2.520  2.994  3.425  0.000  0.000  0.000  0.000
  0.200 -0.149 -0.058  0.071  0.240  0.458  0.716  0.994  1.308  1.663  2.071  2.503  2.916  3.252  0.000  0.000  0.000  0.000
  0.250 -0.334 -0.253 -0.138  0.013  0.225  0.509  0.856  1.234  1.617  2.003  2.404  2.775  3.065  0.000  0.000  0.000  0.000
  0.300 -0.422 -0.375 -0.283 -0.145  0.053  0.328  0.717  1.127  1.539  1.929  2.304  2.646  2.908  0.000  0.000  0.000  0.000
  0.400 -0.457 -0.450 -0.411 -0.338 -0.181  0.085  0.496  0.957  1.387  1.801  2.160  2.460  2.688  0.000  0.000  0.000  0.000
  0.500 -0.462 -0.456 -0.434 -0.399 -0.303 -0.110  0.266  0.768  1.267  1.705  2.061  2.349  2.559  0.000  0.000  0.000  0.000
  0.600 -0.456 -0.455 -0.440 -0.412 -0.331 -0.196  0.105  0.563  1.113  1.605  1.979  2.267  2.480  0.000  0.000  0.000  0.000
  0.800 -0.463 -0.458 -0.443 -0.418 -0.349 -0.234  0.001  0.361  0.858  1.392  1.821  2.132  2.364  0.000  0.000  0.000  0.000
  1.000 -0.452 -0.452 -0.440 -0.416 -0.353 -0.251 -0.041  0.280  0.730  1.241  1.699  2.040  2.293  2.500  0.000  0.000  0.000
  1.200 -0.452 -0.445 -0.427 -0.398 -0.346 -0.249 -0.050  0.252  0.667  1.159  1.623  1.983  2.251  2.456  0.000  0.000  0.000
  1.500 -0.452 -0.444 -0.421 -0.382 -0.323 -0.229 -0.056  0.224  0.626  1.098 1.560  1.926  2.193  2.373   0.000  0.000  0.000
  2.000 -0.462 -0.468 -0.453 -0.418 -0.341 -0.220 -0.035  0.234  0.597  1.046 1.479  1.816  2.044  2.183   0.000  0.000  0.000
  2.500 -0.471 -0.476 -0.463 -0.433 -0.387 -0.273 -0.069  0.231  0.597  1.009 1.383  1.664  1.858  1.983   0.000  0.000  0.000
  3.000 -0.472 -0.475 -0.466 -0.444 -0.408 -0.320 -0.136  0.172  0.559  0.948 1.264  1.503  1.678  1.805   0.000  0.000  0.000
  4.000 -0.474 -0.473 -0.467 -0.458 -0.433 -0.368 -0.235  0.021  0.393  0.747 1.018  1.221  1.388  1.538   0.000  0.000  0.000
  5.000 -0.475 -0.474 -0.471 -0.464 -0.447 -0.402 -0.301 -0.094  0.224  0.548 0.803  0.998  1.168  1.339   0.000  0.000  0.000
  6.000 -0.473 -0.474 -0.473 -0.468 -0.454 -0.422 -0.345 -0.175  0.093  0.383 0.625  0.821  1.001  1.188   0.000  0.000  0.000
  8.000 -0.477 -0.477 -0.475 -0.472 -0.463 -0.442 -0.393 -0.281 -0.085  0.148 0.371  0.579  0.783  0.990   0.000  0.000  0.000
 10.000 -0.479 -0.479 -0.477 -0.472 -0.464 -0.446 -0.409 -0.329 -0.178  0.015 0.228  0.443  0.657  0.843   0.000  0.000  0.000
 15.000 -0.485 -0.485 -0.483 -0.480 -0.471 -0.451 -0.416 -0.345 -0.235 -0.091 0.086  0.276  0.451  0.663   0.000  0.000  0.000
 20.000 -0.490 -0.490 -0.488 -0.487 -0.483 -0.468 -0.436 -0.370 -0.262 -0.134 0.004  0.142  0.288  0.506   0.000  0.000  0.000
 30.000 -0.499 -0.499 -0.499 -0.498 -0.496 -0.489 -0.474 -0.436 -0.358 -0.262 -0.162 -0.056  0.094  0.319  0.000  0.000  0.000
 40.000 -0.509 -0.509 -0.508 -0.508 -0.507 -0.502 -0.494 -0.471 -0.421 -0.351 -0.270 -0.170 -0.023  0.204  0.000  0.000  0.000
 60.000 -0.527 -0.527 -0.527 -0.526 -0.526 -0.523 -0.518 -0.508 -0.481 -0.439 -0.382 -0.302 -0.171  0.059  0.000  0.000  0.000
 80.000 -0.545 -0.545 -0.545 -0.545 -0.544 -0.542 -0.542 -0.531 -0.514 -0.487 -0.448 -0.388 -0.270 -0.039  0.000  0.000  0.000
100.000 -0.563 -0.563 -0.563 -0.563 -0.563 -0.561 -0.559 -0.555 -0.542 -0.524 -0.501 -0.457 -0.345 -0.118  0.000  0.000  0.000
300.000 -0.696 -0.696 -0.696 -0.695 -0.696 -0.696 -0.696 -0.692 -0.672 -0.652 -0.672 -0.679 -0.691 -0.499  0.084  1.235  2.745
500.000 -0.790 -0.790 -0.790 -0.790 -0.790 -0.791 -0.789 -0.785 -0.779 -0.771 -0.765 -0.767 -0.677 -0.424  0.294  2.091  4.000
999.990 -0.950 -0.950 -0.950 -0.950 -0.950 -0.950 -0.950 -0.951 -0.950 -0.951 -0.940 -0.908 -0.845 -0.250  0.345  4.367  8.390


               TABLE 11 (date 03/20/92 with Fe in intermediate coupling)

                Grevesse 91     Abundances for X=0.35 and Z=0.0000

                                          Log R

    T6  -7.0   -6.5   -6.0   -5.5   -5.0   -4.5   -4.0   -3.5   -3.0   -2.5   -2.0   -1.5   -1.0   -0.5    0.0    0.5    1.0

  0.002 -4.970 -4.970 -4.970 -5.064 -5.172 -5.285 -5.399 -5.638 -5.859 -6.034 -6.147 -6.152 -6.117 -6.125 -6.119 -6.066 -5.942
  0.003 -5.865 -5.865 -5.852 -5.837 -5.822 -5.807 -5.791 -5.760 -5.706 -5.631 -5.543 -5.440 -5.325 -5.190 -5.031 -4.843 -4.618
  0.004 -4.081 -4.119 -4.182 -4.244 -4.306 -4.422 -4.560 -4.661 -4.709 -4.681 -4.580 -4.423 -4.217 -3.967 -3.685 -3.381 -3.074
  0.005 -2.517 -2.605 -2.692 -2.780 -2.891 -3.091 -3.250 -3.337 -3.340 -3.239 -3.076 -2.876 -2.652 -2.422 -2.184 -1.942 -1.699
  0.006 -1.062 -1.220 -1.391 -1.576 -1.745 -1.898 -2.104 -2.148 -2.132 -2.014 -1.902 -1.679 -1.474 -1.251 -1.021 -0.747 -0.443
  0.007 -0.857 -0.853 -0.874 -0.918 -0.978 -1.053 -1.110 -1.136 -1.125 -1.052 -0.936 -0.785 -0.613 -0.434 -0.245 -0.030  0.196
  0.008 -0.848 -0.838 -0.789 -0.699 -0.596 -0.481 -0.380 -0.304 -0.240 -0.162 -0.077  0.024  0.150  0.285  0.451  0.617  0.807
  0.009 -0.846 -0.840 -0.792 -0.702 -0.535 -0.290 -0.018  0.219  0.401  0.533 0.634  0.725  0.821  0.922  1.035  1.157  1.309
  0.010 -0.819 -0.829 -0.797 -0.724 -0.554 -0.286  0.057  0.425  0.744  0.992 1.152  1.267  1.360  1.452  1.535  1.644  1.773
  0.011 -0.736 -0.776 -0.773 -0.727 -0.578 -0.327  0.022  0.438  0.863  1.219 1.464  1.649  1.764  1.849  1.939  2.034  2.144
  0.012 -0.692 -0.703 -0.701 -0.688 -0.573 -0.357 -0.025  0.386  0.845  1.279 1.642  1.888  2.058  2.175  2.275  2.371  2.477
  0.014 -0.681 -0.677 -0.646 -0.590 -0.473 -0.296 -0.044  0.294  0.728  1.200 1.693  2.089  2.397  2.614  2.768  2.890  3.006
  0.016 -0.677 -0.671 -0.643 -0.592 -0.464 -0.257  0.025  0.348  0.724  1.168 1.644  2.105  2.534  2.856  3.091  3.264  3.405
  0.018 -0.674 -0.662 -0.636 -0.595 -0.476 -0.280  0.013  0.387  0.805  1.215 1.641  2.111  2.583  2.994  3.310  3.540  3.718
  0.020 -0.673 -0.656 -0.628 -0.590 -0.479 -0.297 -0.016  0.376  0.828  1.293 1.723  2.162  2.628  3.078  3.462  3.748  3.966
  0.025 -0.648 -0.638 -0.609 -0.560 -0.452 -0.285 -0.019  0.370  0.838  1.357 1.871  2.370  2.843  3.311  3.740  4.112  4.409
  0.030 -0.562 -0.548 -0.520 -0.477 -0.375 -0.213  0.047  0.434  0.918  1.429 1.963  2.498  3.033  3.541  3.992  4.385  4.706
  0.035 -0.557 -0.543 -0.476 -0.354 -0.204 -0.026  0.214  0.563  1.028  1.534 2.064  2.604  3.158  3.697  4.184  4.594  4.929
  0.040 -0.559 -0.552 -0.489 -0.371 -0.164  0.131  0.456  0.799  1.202  1.663 2.171  2.701  3.250  3.795  4.299  4.726  5.066
  0.045 -0.561 -0.552 -0.503 -0.414 -0.213  0.098  0.532  0.980  1.400  1.819 2.280  2.786  3.316  0.000  0.000  0.000  0.000
  0.050 -0.561 -0.554 -0.513 -0.436 -0.257  0.025  0.439  0.945  1.476  1.935 2.378  2.853  3.358  0.000  0.000  0.000  0.000
  0.055 -0.559 -0.554 -0.518 -0.451 -0.291 -0.036  0.342  0.820  1.383  1.925 2.424  2.896  3.380  0.000  0.000  0.000  0.000
  0.060 -0.558 -0.553 -0.521 -0.464 -0.318 -0.084  0.264  0.712  1.244  1.818 2.389  2.899  3.383  0.000  0.000  0.000  0.000
  0.070 -0.554 -0.545 -0.517 -0.471 -0.347 -0.146  0.170  0.586  1.091  1.631 2.223  2.807  3.338  0.000  0.000  0.000  0.000
  0.080 -0.554 -0.537 -0.508 -0.467 -0.356 -0.173  0.119  0.525  1.015  1.543 2.115  2.701  3.270  0.000  0.000  0.000  0.000
  0.090 -0.556 -0.535 -0.501 -0.455 -0.346 -0.175  0.104  0.510  0.991  1.514 2.075  2.650  3.230  0.000  0.000  0.000  0.000
  0.100 -0.559 -0.538 -0.500 -0.445 -0.333 -0.163  0.111  0.514  0.990  1.518 2.074  2.641  3.222  0.000  0.000  0.000  0.000
  0.120 -0.562 -0.550 -0.509 -0.438 -0.311 -0.129  0.164  0.563  1.044  1.573 2.121  2.687  3.253  0.000  0.000  0.000  0.000
  0.150 -0.565 -0.560 -0.527 -0.464 -0.325 -0.111  0.205  0.624  1.112  1.631 2.162  2.704  3.231  0.000  0.000  0.000  0.000
  0.200 -0.567 -0.564 -0.544 -0.508 -0.393 -0.200  0.101  0.496  0.955  1.434 1.928  2.420  2.894  0.000  0.000  0.000  0.000
  0.250 -0.568 -0.565 -0.553 -0.531 -0.445 -0.296 -0.071  0.273  0.680  1.126 1.598  2.075  2.538  0.000  0.000  0.000  0.000
  0.300 -0.569 -0.567 -0.558 -0.542 -0.477 -0.363 -0.181  0.103  0.463  0.878 1.335  1.803  2.264  0.000  0.000  0.000  0.000
  0.400 -0.569 -0.568 -0.562 -0.553 -0.512 -0.437 -0.312 -0.097  0.189  0.553 0.978  1.431  1.887  0.000  0.000  0.000  0.000
  0.500 -0.570 -0.568 -0.565 -0.559 -0.529 -0.475 -0.375 -0.212  0.032  0.356 0.749  1.187  1.637  0.000  0.000  0.000  0.000
  0.600 -0.570 -0.569 -0.566 -0.562 -0.539 -0.496 -0.416 -0.279 -0.067  0.225 0.592  1.012  1.454  0.000  0.000  0.000  0.000
  0.800 -0.570 -0.569 -0.568 -0.565 -0.549 -0.520 -0.461 -0.356 -0.184  0.063 0.389  0.778  1.203  0.000  0.000  0.000  0.000
  1.000 -0.571 -0.570 -0.569 -0.567 -0.555 -0.532 -0.485 -0.398 -0.252 -0.036 0.257  0.620  1.029  1.457   0.000  0.000  0.000
  1.200 -0.571 -0.570 -0.569 -0.568 -0.558 -0.539 -0.499 -0.425 -0.297 -0.103 0.167  0.509  0.906  1.325   0.000  0.000  0.000
  1.500 -0.571 -0.571 -0.570 -0.569 -0.561 -0.546 -0.514 -0.451 -0.344 -0.172 0.072  0.391  0.771  1.181   0.000  0.000  0.000
  2.000 -0.572 -0.570 -0.571 -0.573 -0.567 -0.553 -0.527 -0.477 -0.388 -0.241 -0.025  0.268  0.624  1.027  0.000  0.000  0.000
  2.500 -0.572 -0.571 -0.571 -0.573 -0.568 -0.557 -0.535 -0.492 -0.412 -0.280 -0.080  0.195  0.537  0.929  0.000  0.000  0.000
  3.000 -0.573 -0.572 -0.572 -0.573 -0.569 -0.560 -0.541 -0.504 -0.433 -0.313 -0.129  0.128  0.459  0.842  0.000  0.000  0.000
  4.000 -0.574 -0.573 -0.573 -0.573 -0.570 -0.563 -0.548 -0.516 -0.454 -0.348 -0.182  0.056  0.374  0.744  0.000  0.000  0.000
  5.000 -0.575 -0.575 -0.574 -0.574 -0.572 -0.566 -0.554 -0.524 -0.468 -0.372 -0.214  0.006  0.306  0.679  0.000  0.000  0.000
  6.000 -0.576 -0.576 -0.576 -0.575 -0.573 -0.568 -0.557 -0.531 -0.480 -0.391 -0.244 -0.035  0.254  0.627  0.000  0.000  0.000
  8.000 -0.578 -0.578 -0.578 -0.577 -0.575 -0.572 -0.561 -0.540 -0.495 -0.414 -0.288 -0.089  0.189  0.540  0.000  0.000  0.000
 10.000 -0.579 -0.580 -0.580 -0.579 -0.577 -0.574 -0.565 -0.546 -0.505 -0.435 -0.311 -0.128  0.141  0.472  0.000  0.000  0.000
 15.000 -0.584 -0.584 -0.584 -0.585 -0.583 -0.580 -0.572 -0.558 -0.523 -0.466 -0.361 -0.190  0.046  0.345  0.000  0.000  0.000
 20.000 -0.589 -0.589 -0.589 -0.589 -0.588 -0.585 -0.579 -0.567 -0.539 -0.486 -0.391 -0.237 -0.023  0.253  0.000  0.000  0.000
 30.000 -0.598 -0.598 -0.598 -0.598 -0.597 -0.595 -0.590 -0.581 -0.555 -0.514 -0.431 -0.306 -0.125  0.121  0.000  0.000  0.000
 40.000 -0.608 -0.608 -0.608 -0.608 -0.607 -0.605 -0.601 -0.594 -0.572 -0.534 -0.466 -0.360 -0.202  0.027  0.000  0.000  0.000
 60.000 -0.626 -0.626 -0.626 -0.626 -0.625 -0.624 -0.621 -0.617 -0.599 -0.570 -0.522 -0.445 -0.319 -0.103  0.000  0.000  0.000
 80.000 -0.644 -0.644 -0.644 -0.644 -0.644 -0.642 -0.642 -0.637 -0.625 -0.602 -0.569 -0.513 -0.407 -0.194  0.000  0.000  0.000
100.000 -0.662 -0.662 -0.662 -0.663 -0.662 -0.661 -0.658 -0.657 -0.647 -0.633 -0.611 -0.572 -0.477 -0.267  0.000  0.000  0.000
300.000 -0.792 -0.792 -0.792 -0.793 -0.793 -0.793 -0.793 -0.789 -0.772 -0.751 -0.754 -0.733 -0.696 -0.484  0.045  1.028  2.278
500.000 -0.885 -0.885 -0.885 -0.885 -0.885 -0.886 -0.885 -0.881 -0.874 -0.864 -0.854 -0.846 -0.745 -0.484  0.178  1.663  4.18
999.990 -1.050 -1.050 -1.050 -1.050 -1.050 -1.050 -1.050 -1.050 -1.050 -1.053 -1.050 -1.033 -0.995 -0.525 -0.055  3.015  6.085


               TABLE 12 (date 03/20/92 with Fe in intermediate coupling)

                Grevesse 91     Abundances for X=0.35 and Z=0.0001

                                          Log R

    T6  -7.0   -6.5   -6.0   -5.5   -5.0   -4.5   -4.0   -3.5   -3.0   -2.5   -2.0   -1.5   -1.0   -0.5    0.0    0.5    1.0

  0.002 -4.970 -4.970 -4.970 -5.064 -5.172 -5.285 -5.399 -5.638 -5.859 -6.034 -6.147 -6.152 -6.117 -6.125 -6.119 -6.066 -5.942
  0.003 -5.865 -5.865 -5.852 -5.837 -5.822 -5.807 -5.791 -5.760 -5.706 -5.631 -5.543 -5.440 -5.325 -5.190 -5.031 -4.843 -4.618
  0.004 -4.081 -4.119 -4.182 -4.244 -4.306 -4.422 -4.560 -4.661 -4.709 -4.681 -4.580 -4.423 -4.217 -3.967 -3.685 -3.381 -3.074
  0.005 -2.517 -2.605 -2.692 -2.780 -2.891 -3.091 -3.250 -3.337 -3.340 -3.239 -3.076 -2.876 -2.652 -2.422 -2.184 -1.942 -1.699
  0.006 -1.060 -1.217 -1.388 -1.573 -1.743 -1.896 -2.101 -2.146 -2.129 -2.011 -1.898 -1.674 -1.467 -1.242 -1.009 -0.733 -0.425
  0.007 -0.853 -0.849 -0.870 -0.915 -0.975 -1.050 -1.108 -1.133 -1.121 -1.048 -0.931 -0.778 -0.606 -0.424 -0.234 -0.018  0.209
  0.008 -0.844 -0.833 -0.782 -0.693 -0.591 -0.477 -0.377 -0.302 -0.237 -0.159 -0.073  0.029  0.155  0.292  0.458  0.625  0.816
  0.009 -0.843 -0.835 -0.785 -0.693 -0.525 -0.282 -0.012  0.224  0.406  0.539 0.639  0.731  0.828  0.930  1.044  1.169  1.322
  0.010 -0.816 -0.825 -0.792 -0.716 -0.544 -0.275  0.066  0.432  0.751  0.998 1.158  1.273  1.366  1.458  1.542  1.652  1.782
  0.011 -0.733 -0.772 -0.767 -0.718 -0.566 -0.311  0.039  0.453  0.875  1.228 1.474  1.656  1.770  1.857  1.947  2.042  2.152
  0.012 -0.687 -0.698 -0.695 -0.679 -0.561 -0.342 -0.007  0.404  0.860  1.290 1.650  1.895  2.064  2.181  2.281  2.377  2.483
  0.014 -0.674 -0.669 -0.638 -0.579 -0.461 -0.281 -0.028  0.310  0.743  1.212 1.701  2.096  2.402  2.618  2.772  2.894  3.009
  0.016 -0.670 -0.662 -0.631 -0.578 -0.447 -0.239  0.042  0.364  0.737  1.178 1.651  2.111  2.538  2.859  3.094  3.267  3.407
  0.018 -0.668 -0.655 -0.625 -0.579 -0.457 -0.258  0.033  0.403  0.816  1.224 1.649  2.116  2.587  2.996  3.312  3.542  3.719
  0.020 -0.667 -0.648 -0.619 -0.577 -0.463 -0.276  0.006  0.394  0.840  1.301 1.730  2.168  2.633  3.081  3.464  3.749  3.967
  0.025 -0.638 -0.628 -0.597 -0.548 -0.438 -0.269 -0.002  0.386  0.850  1.365 1.877  2.375  2.846  3.313  3.741  4.112  4.409
  0.030 -0.554 -0.539 -0.509 -0.465 -0.362 -0.198  0.060  0.445  0.926  1.435 1.968  2.502  3.036  3.543  3.993  4.386  4.706
  0.035 -0.548 -0.534 -0.466 -0.344 -0.193 -0.014  0.225  0.572  1.034  1.538 2.069  2.608  3.161  3.698  4.184  4.595  4.929
  0.040 -0.550 -0.541 -0.477 -0.359 -0.152  0.142  0.465  0.806  1.208  1.668 2.175  2.705  3.253  3.797  4.300  4.727  5.066
  0.045 -0.553 -0.542 -0.491 -0.399 -0.198  0.112  0.541  0.986  1.404  1.823 2.283  2.788  3.317  0.000  0.000  0.000  0.000
